9.53 17228.4 46.003
9.54 17245.8 46.1203
9.55 17262.7 46.2076
9.56 17279.5 46.2939
9.57 17298.5 46.3522
9.58 17318.1 46.2453
9.59 17336.7 46.2007
9.6 17355.4 46.308
9.61 17370.9 46.3638
9.62 17387.4 46.4538
9.63 17405.6 46.4208
9.64 17421.3 46.4392
9.65 17436.4 46.3709
9.66 17452.4 46.5142
9.67 17469.7 46.5899
9.68 17487 46.714
9.69 17506.6 46.8188
9.7 17523.9 46.8989
9.71 17542.3 46.9698
9.72 17562 47.0165
9.73 17582 47.0329
9.74 17600 47.0878
9.75 17618.7 47.1173
9.76 17636.7 47.1704
9.77 17654.8 47.211
9.78 17670.6 47.2697
9.79 17689.3 47.3477
9.8 17707.3 47.3807
9.81 17725.2 47.5043
9.82 17745.8 47.5972
9.83 17766 47.6096
9.84 17783.9 47.6196
9.85 17803.3 47.6042
9.86 17819.8 47.5997
9.87 17835.9 47.5742
9.88 17851.1 47.5896
9.89 17868.1 47.6532
9.9 17884.2 47.6887
9.91 17900.5 47.7407
9.92 17917 47.7542
9.93 17932.3 47.8398
9.94 17950 47.9483
9.95 17965.4 48.037
9.96 17983.5 48.1358
9.97 18001.8 48.2265
9.98 18019.1 48.3159
9.99 18036.6 48.4166
10 18055.9 48.3902
10.01 18072.3 48.3945
10.02 18089.3 48.515
10.03 18106.2 48.5293
10.04 18126.4 48.604
10.05 18147.8 48.6167
10.06 18165.2 48.6665
10.07 18184.1 48.6196
10.08 18202.9 48.7218
10.09 18218.9 48.7166
10.1 18236.3 48.7037
10.11 18254.6 48.7897
10.12 18273.5 48.8512
10.13 18290.4 48.9741
10.14 18307.4 49.0853
10.15 18323.9 49.2007
10.16 18341.7 49.2564
10.17 18358.2 49.2277
10.18 18376.3 49.1854
10.19 18394.8 49.3055
